"Readout","increase","decrease","convex","concave","sample_id","sample_name","botanical_group","botanical_form","supplier","sample_lot","stock_form","stock_solution_mg/ml"
"rt-viability-hepg2-glo-p1_8h",1,0.150157933472262,1,0.0102175793071532,"NCGC00372874-01","Gum Guggul Extract 10%","Gum Guggul","extract","Stryka Botanics Co., Inc.","SBL-S050750","mg/ml",10
"ahr-p1_luc",0.138328789366785,1,0.0744436950632079,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"ahr-p1_via",1,0.544583601506389,1,0.361516792053713,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"ar-mda-kb2-luc-agonist-p1_luc",0.145974155321099,1,1,0.0161170200549542,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"ar-mda-kb2-luc-agonist-p1_via",0.00695064641382061,1,1,0.053848905625594,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"ar-mda-kb2-luc-antagonist-p1_luc",1,1,1,0.795335018523242,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"ar-mda-kb2-luc-antagonist-p1_via",0.106743635387958,1,1,0.107029265392529,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"are-bla-p1_ch1",1,0.244238369556808,1,0.00488755114998434,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"are-bla-p1_ch2",0.00222631425711232,1,0.00192447253908895,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"are-bla-p1_ratio",0.00855822393689352,1,0.00212080620600152,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"are-bla-p1_via",1,0.115952168440687,1,0.322000804480244,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"aromatase-er-agonist-p1_luc",0.638620698868699,1,1,0.300069116022262,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"aromatase-er-agonist-p1_via",0.491282884367413,1,1,0.0473689409346586,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"aromatase-er-antagonist-p1_luc",0.0155153702003066,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"aromatase-er-antagonist-p1_via",0.80130195691341,0.80130195691341,0.80130195691341,0.0419946209705324,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"aromatase-er-aromatase-p1_luc",0.958658845186366,1,1,0.958658845186366,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"aromatase-er-aromatase-p1_via",0.329714603257762,1,1,0.0381305118186768,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"elg1-luc-agonist-p1_luc",0.0788095567641131,1,0.0218084337486033,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"elg1-luc-agonist-p1_via",0.752895165996032,1,1,0.752895165996032,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"er-luc-bg1-4e2-agonist-p1_luc",0.714465276378382,1,1,0.828284897620454,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"er-luc-bg1-4e2-agonist-p1_via",0.60968557616066,0.89920106143354,0.89920106143354,0.133201827481095,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"er-luc-bg1-4e2-antagonist-p1_luc",0.430008987526507,1,0.246099202449668,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"er-luc-bg1-4e2-antagonist-p1_via",0.871447431040828,0.871447431040828,0.871447431040828,0.185013555857074,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"hse-bla-p1_ch1",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"hse-bla-p1_ch2",0.843107479789283,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"hse-bla-p1_ratio",1,1,1,0.80757086724953,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"hse-bla-p1_via",1,0.162188091040112,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"mmp-p1_ch1",0.686191775179947,0.75613333746895,0.767,0.0130637492985838,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"mmp-p1_ch2",1,0.340030361925833,1,0.237936839916679,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"mmp-p1_ratio",1,0.0367110403758104,1,0.857798952579518,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"mmp-p1_via",0.804665335481726,0.834600132767385,0.834600132767385,0.25297124579937,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"p53-bla-p1_ch1",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"p53-bla-p1_ch2",1,0.909817680371114,0.459617788970122,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"p53-bla-p1_ratio",0.63376042811927,0.889963926543784,0.00118678993535594,0.889963926543784,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"p53-bla-p1_via",1,0.297174023792371,1,0.297174023792371,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-agonist-p1_ch1",1,0.435658745603241,1,0.297689836869095,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-agonist-p1_ch2",0.0741988949633083,1,0.249837666637435,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-agonist-p1_ratio",0.0229363099507063,1,0.04273477557552,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-agonist-p1_via",1,0.0328756338637965,1,0.61319742173535,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-antagonist-p1_ch1",1,0.859305898935254,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-antagonist-p1_ch2",0.133703941745465,1,0.137602545648187,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-antagonist-p1_ratio",0.0102993188763716,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"pparg-bla-antagonist-p1_via",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-flor-p1_0h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-flor-p1_16h",0.365877345573885,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-flor-p1_24h",0.0315891460950617,1,0.830253494640238,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-flor-p1_32h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-flor-p1_40h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-flor-p1_8h",0.470145525674147,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-glo-p1_0h",0.176312181487038,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-glo-p1_16h",0.0473035163531368,1,1,0.0473035163531368,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-glo-p1_24h",0.0366312534225614,1,1,0.12883418589353,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-glo-p1_32h",0.0329530317178714,1,1,0.0864578062898056,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-glo-p1_40h",0.0125472377820544,1,1,0.0376687456037504,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hek293-glo-p1_8h",0.310401601287188,1,1,0.00475780073361697,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-flor-p1_0h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-flor-p1_16h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-flor-p1_24h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-flor-p1_32h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-flor-p1_40h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-flor-p1_8h",1,1,1,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-glo-p1_0h",1,0.0723516438499751,1,0.0105740124663697,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-glo-p1_16h",0.399260806821439,1,1,0.0325768309453689,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-glo-p1_24h",0.113805631695192,1,1,0.0774470864988352,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-glo-p1_32h",0.0125868130113982,1,1,0.0474541672218835,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-glo-p1_40h",0.00242897038168932,1,0.28037502424539,1,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"rt-viability-hepg2-glo-p1_8h",1,1,1,0.0310775453883903,"NCGC00372875-01","Annatto Powder (Bixin)","Annatto","extract","Kalsec Inc.","98481","mg/ml",10
"ahr-p1_luc",1,0.94669864886248,1,1,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"ahr-p1_via",0.760834296200035,0.928486779582396,0.928486779582396,0.0518836280497365,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"ar-mda-kb2-luc-agonist-p1_luc",1,1,1,1,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"ar-mda-kb2-luc-agonist-p1_via",0.012278455499991,1,1,0.0782830674174948,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"ar-mda-kb2-luc-antagonist-p1_luc",0.567008230409921,1,1,0.101540883613701,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"ar-mda-kb2-luc-antagonist-p1_via",0.110867256866895,1,1,0.54441669769342,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"are-bla-p1_ch1",0.681570288693975,0.788843782855843,0.788843782855843,0.0267925970517224,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"are-bla-p1_ch2",1,1,1,0.200958497854939,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"are-bla-p1_ratio",0.915120020780762,0.63516875826769,0.0405385870724343,0.915120020780762,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"are-bla-p1_via",1,0.0777768943688953,1,0.302194799172746,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"aromatase-er-agonist-p1_luc",1,1,1,0.108759963725304,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"aromatase-er-agonist-p1_via",0.0162153723245449,1,1,0.330215723973,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"aromatase-er-antagonist-p1_luc",0.332367778849946,1,0.754147140947972,1,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"aromatase-er-antagonist-p1_via",0.0930515616631915,1,1,0.0234889598863567,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"aromatase-er-aromatase-p1_luc",0.345136994756592,1,1,0.000715890765187408,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"aromatase-er-aromatase-p1_via",0.0573020379780586,1,1,0.113231858057187,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
"elg1-luc-agonist-p1_luc",0.635750222920078,1,0.695256290989901,1,"NCGC00372876-01","Milk Thistle Extract (lot 488081999)","Milk Thistle","extract","Becker Pharmacy Inc.","488081999","mg/ml",10
